Sentence #,Word,Tag
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,ratio,O
,of,O
,evergreens,B-Organism
,to,O
,deciduous,B-Organism
,of,O
,neighbours,O
,Helper,O
,(,O
,age_pl,O
,),O
,",",O
,"1,2,3,4,5",O
,",",O
,age_pl,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,age_pl,O
,:,O
,age,O
,of,O
,plot,O
,",",O
,defined,O
,in,O
,a,O
,different,O
,dataset,O
,on,O
,CSP,O
,age,O
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,age,O
,of,O
,plot,O
,",",O
,defined,O
,in,O
,a,O
,different,O
,dataset,O
,on,O
,CSP,O
,age,O
,Helper,O
,(,O
,incl_pl,O
,),O
,",",O
,Ã‚Â°,O
,incl_pl,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,incl_pl,O
,:,O
,inclination,O
,of,O
,plot,O
,",",O
,defined,O
,on,O
,a,O
,different,O
,dataset,O
,on,O
,CSP,O
,topography,B-Quality
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,inclination,O
,of,O
,plot,O
,",",O
,defined,O
,on,O
,a,O
,different,O
,dataset,O
,on,O
,CSP,O
,topography,B-Quality
,Taxonomic,B-Quality
,biodiversity,I-Quality
,(,O
,rare_s,O
,),O
,",",O
,dimensionless,O
,rare_s,O
,Taxon,B-Quality
,diversity,I-Quality
,can,O
,be,O
,given,O
,as,O
,species,B-Quality
,richness,I-Quality
,",",O
,or,O
,other,O
,diversity,B-Quality
,indices,I-Quality
,.,O
Sentence: 1507,(,O
,parent_material53,O
,:,O
,Features,O
,of,O
,sediment,B-Matter
,/,O
,Rockmaterial,B-Matter
,/,O
,Parent,O
,material,O
,:,O
,Soil,B-Environment
,horizon,I-Environment
,description,I-Quality
,II,O
,;,O
,parent_material53,O
,),O
,Basic,O
,information,O
,on,O
,soil,B-Quality
,properties,I-Quality
,",",O
,according,O
,to,O
,``,O
,Eckelmann,O
,",",O
,W.,O
,",",O
,Sponagel,O
,",",O
,H.,O
,",",O
,Grottenthaler,O
,",",O
,W.,O
,",",O
,Hartmann,O
,",",O
,J.,O
,K.,O
,",",O
,Hartwich,O
,",",O
,R.,O
,",",O
,Janetzko,O
,",",O
,P.,O
,",",O
,...,O
,&,O
,Traidl,O
,",",O
,R.,O
,(,O
,2005,O
,),O
,.,O
Sentence: 1508,report,O
,severe,O
,reductions,O
,of,O
,biodiversity,O
,and,O
,ecosystem,B-Environment
,functioning,O
,from,O
,tropical,O
,rainforest,O
,to,O
,oil-palm,O
,plantations,O
,.,O
Sentence: 1509,The,O
,USCS,O
,further,O
,subdivides,O
,the,O
,three,O
,major,O
,soil,B-Environment
,classes,O
,for,O
,clarification,O
,.,O
Sentence: 1510,et,O
,Champ.,O
,",",O
,C.,O
,eyrei,O
,(,O
,Champ,O
,.,O
Sentence: 1511,Journal,O
,of,O
,Plant,O
,Ecology,O
,.,O
Sentence: 1512,While,O
,generalist,O
,pollination,B-Phenomena
,strategies,O
,dominate,O
,among,O
,insect-pollinated,O
,plants,B-Organism
,",",O
,there,O
,are,O
,some,O
,cases,O
,of,O
,extreme,O
,specialization,O
,",",O
,most,O
,notably,O
,the,O
,multiple,O
,evolutions,O
,of,O
,sexual,O
,deception,O
,in,O
,the,O
,Orchidaceae,O
,.,O
Sentence: 1513,Results,O
,The,O
,effects,O
,of,O
,elevated,O
,CO2,O
,concentration,O
,",",O
,temperature,B-Quality
,and,O
,invertebrate,O
,diversity,O
,were,O
,not,O
,additive,O
,",",O
,rather,O
,they,O
,interacted,O
,to,O
,determine,O
,MPB,O
,biomass,B-Quality
,",",O
,and,O
,overall,O
,this,O
,effect,O
,was,O
,negative,O
,.,O
Sentence: 1514,mean,B-Quality
,canopy,I-Quality
,height,I-Quality
,of,O
,target,O
,groups,O
,yes,O
,70,O
Sentence: 1515,laboratory,O
,number,O
,of,O
,laboratory,O
,of,O
,soil,O
,science,O
,and,O
,geoecology,O
,in,O
,TÃƒÂ¼bingen,O
,Helper,O
,(,O
,sample_num,O
,),O
,",",O
,dimensionless,O
,sample_num,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,sample_num,O
,:,O
,field,O
,name,O
,of,O
,the,O
,sample,O
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,field,O
,name,O
,of,O
,the,O
,sample,O
,Phospholipid,B-Quality
,fatty,I-Quality
,acid,I-Quality
,profiles,I-Quality
,(,O
,PLFA,O
,),O
,(,O
,PLFA,O
,),O
,",",O
,nmol,O
,g,O
,dry,B-Quality
,soil-1,O
,PLFA,O
,Phospholipid,B-Quality
,fatty,I-Quality
,acid,I-Quality
,profiles,I-Quality
,(,O
,PLFA,O
,),O
,.,O
Sentence: 1516,;,O
,Datagroup,O
,description,O
,:,O
,Helper,O
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Indicator,O
,for,O
,trees,B-Organism
,that,O
,can,O
,be,O
,considered,O
,dead,B-Quality
,because,O
,of,O
,the,O
,ice,B-Phenomena
,storm,I-Phenomena
,.,O
Sentence: 1517,Focus,O
,on,O
,single,O
,processes,O
,has,O
,prevented,O
,us,O
,from,O
,exploring,O
,the,O
,characteristics,O
,of,O
,ecosystem,B-Environment
,processes,O
,that,O
,can,O
,be,O
,critical,O
,in,O
,helping,O
,us,O
,to,O
,identify,O
,how,O
,novel,O
,pathways,O
,throughout,O
,BEF,O
,mechanisms,O
,may,O
,operate,O
,.,O
Sentence: 1518,Methodology,O
,changes,O
,:,O
,Our,O
,conversion,O
,of,O
,carbon,B-Matter
,to,O
,CO2,O
,increased,O
,in,O
,precision,O
,",",O
,which,O
,increased,O
,the,O
,world,O
,s,O
,carbon,B-Quality
,footprint,I-Quality
,by,O
,approximately,O
,1,O
,%,O
,.,O
Sentence: 1519,The,O
,columns,O
,of,O
,CSP,O
,name,O
,",",O
,depth,B-Quality
,",",O
,and,O
,horizon,O
,name,O
,are,O
,explanitory,O
,variables,O
,",",O
,the,O
,response,O
,columns,O
,are,O
,the,O
,lipid,B-Quality
,biomass,I-Quality
,",",O
,fungal,B-Organism
,to,O
,bacterial,B-Quality
,ratio,I-Quality
,",",O
,and,O
,the,O
,individual,O
,fatty,B-Quality
,acid,I-Quality
,indicators,I-Quality
,--,O
,-,O
,note,O
,that,O
,the,O
,age,B-Quality
,classes,O
,analyzed,O
,here,O
,are,O
,not,O
,the,O
,most,O
,current,O
,age,B-Quality
,classes,O
,.,O
Sentence: 1520,To,O
,disentangle,O
,how,O
,functional,B-Quality
,traits,I-Quality
,explain,O
,community,B-Phenomena
,growth,I-Phenomena
,and,O
,underpin,O
,biodiversityÃ¢â‚¬â€œecosystem,O
,functioning,O
,relationships,O
,",",O
,we,O
,should,O
,elucidate,O
,how,O
,plant,B-Quality
,traits,I-Quality
,affect,O
,individual,O
,growth,B-Phenomena
,across,O
,species,B-Quality
,richness,I-Quality
,levels,O
,",",O
,because,O
,the,O
,role,O
,of,O
,functional,B-Quality
,traits,I-Quality
,on,O
,growth,B-Phenomena
,depends,O
,on,O
,the,O
,ecological,O
,context,O
,of,O
,the,O
,individual,O
,.,O
Sentence: 1521,``,O
,Individual-tree,O
,radial,B-Phenomena
,growth,I-Phenomena
,in,O
,a,O
,subtropical,B-Environment
,broad-leaved,I-Environment
,forest,I-Environment
,:,O
,The,O
,role,O
,of,O
,local,B-Phenomena
,neighbourhood,I-Phenomena
,competition,I-Phenomena
,.,O
,.,O
Sentence: 1522,Managing,O
,ecosystems,B-Environment
,for,O
,carbon,B-Matter
,storage,O
,may,O
,also,O
,benefit,O
,biodiversity,O
,conservation,O
,",",O
,but,O
,such,O
,a,O
,potential,O
,win-win,O
,win-win,O
,scenario,O
,has,O
,not,O
,yet,O
,been,O
,assessed,O
,for,O
,tropical,B-Environment
,agroforestry,I-Environment
,landscapes,I-Environment
,.,O
Sentence: 1523,Forest,B-Phenomena
,Loss,I-Phenomena
,and,O
,the,O
,Biodiversity,B-Quality
,Threshold,I-Quality
,:,O
,An,O
,Evaluation,O
,Considering,O
,Species,O
,Habitat,O
,Requirements,O
,and,O
,the,O
,Use,O
,of,O
,Matrix,O
,Habitats,B-Environment
,Habitat,B-Phenomena
,loss,I-Phenomena
,is,O
,the,O
,main,O
,driver,O
,of,O
,the,O
,current,O
,biodiversity,O
,crisis,O
,",",O
,a,O
,landscape-scale,O
,process,O
,that,O
,affects,O
,the,O
,survival,O
,of,O
,spatially-structured,O
,populations,O
,.,O
Sentence: 1524,We,O
,found,O
,145,O
,papers,O
,that,O
,specifically,O
,assessed,O
,marine,O
,and,O
,coastal,B-Environment
,ecosystem,I-Environment
,services,O
,from,O
,which,O
,we,O
,extracted,O
,476,O
,indicators,O
,.,O
Sentence: 1525,For,O
,identification,O
,",",O
,the,O
,Author,O
,name,O
,and,O
,the,O
,year,B-Quality
,of,O
,the,O
,publications,O
,of,O
,the,O
,description,O
,are,O
,required,O
,.,O
Sentence: 1526,These,O
,were,O
,distantly,O
,related,O
,to,O
,the,O
,known,O
,cbbL,O
,sequences,O
,from,O
,agroecosystem,O
,",",O
,volcanic,B-Matter
,ashes,I-Matter
,and,O
,marine,B-Environment
,environments,I-Environment
,.,O
Sentence: 1527,--,O
,--,O
,We,O
,used,O
,the,O
,Power,O
,Rickerts,O
,function,O
,(,O
,Bolker,O
,2007,O
,),O
,to,O
,estimate,O
,size,O
,dependent,O
,mortality,B-Quality
,due,O
,to,O
,the,O
,ice,B-Phenomena
,storm,I-Phenomena
,for,O
,all,O
,individuals,O
,.,O
Sentence: 1528,Compost,B-Matter
,and,O
,phototrophic,O
,bacteria,B-Organism
,are,O
,found,O
,to,O
,be,O
,able,O
,to,O
,degrade,O
,trichloroethylene,O
,(,O
,TCE,O
,),O
,and,O
,perchloroethylene,O
,(,O
,PCE,O
,),O
,.,O
Sentence: 1529,As,O
,data,O
,are,O
,compiled,O
,",",O
,techniques,O
,must,O
,be,O
,developed,O
,to,O
,make,O
,certain,O
,that,O
,scales,O
,are,O
,compatible,O
,",",O
,to,O
,combine,O
,and,O
,reconcile,O
,data,O
,collected,O
,for,O
,various,O
,purposes,O
,with,O
,disparate,O
,gear,O
,",",O
,and,O
,to,O
,automate,O
,taxonomic,B-Quality
,changes,I-Quality
,.,O
Sentence: 1530,nawai,B-Organism
,Camponotus,I-Organism
,vitiosus,I-Organism
,Pristomyrmex,B-Organism
,punctatus,I-Organism
,Alticinae,B-Organism
,sp.1,O
,Crematogaster,B-Organism
,cf,O
,.,O
Sentence: 1531,All,O
,these,O
,impacts,O
,are,O
,expected,O
,to,O
,grow,O
,in,O
,importance,O
,in,O
,the,O
,future,O
,",",O
,especially,O
,climate,B-Phenomena
,change,I-Phenomena
,and,O
,habitat,B-Environment
,degradation,O
,.,O
Sentence: 1532,(,O
,neigh_a,O
,:,O
,neighbours,O
,per,O
,area,B-Quality
,),O
,dimensionless,O
,real,O
,Density,B-Quality
,measure,O
,Measure,O
,of,O
,density,B-Quality
,",",O
,i.e,O
,.,O
Sentence: 1533,Life,O
,cycle,O
,complexity,O
,",",O
,low,O
,generality,O
,of,O
,parasites,O
,and,O
,sensitivity,O
,of,O
,hosts,O
,reduced,O
,the,O
,robustness,O
,of,O
,parasite,O
,species,B-Organism
,to,O
,the,O
,loss,O
,of,O
,free-living,O
,species,B-Organism
,diversity,O
,.,O
Sentence: 1534,(,O
,2,O
,),O
,What,O
,are,O
,the,O
,most,O
,important,O
,pollinators,B-Organism
,of,O
,Codonopsis,O
,subglobosa,O
,(,O
,Campanulaceae,O
,),O
,?,O
Sentence: 1535,(,O
,Year_Collected,O
,:,O
,Additional,O
,information,O
,on,O
,the,O
,year,O
,when,O
,the,O
,respective,O
,sample,O
,was,O
,collected,O
,;,O
,this,O
,allows,O
,for,O
,deciding,O
,",",O
,whether,O
,samples,O
,are,O
,dependent,O
,or,O
,independet,O
,(,O
,e.g,O
,.,O
Sentence: 1536,BEF-China,O
,data,O
,portal,O
,(,O
,Accessed,O
,through,O
,URL,O
,The,O
,Gutianshan,O
,National,O
,Nature,B-Environment
,Reserve,I-Environment
,(,O
,NNR,O
,),O
,is,O
,located,O
,in,O
,the,O
,western,O
,part,O
,of,O
,Zhejiang,B-Location
,Province,I-Location
,(,O
,29o8'18,O
,29o8'18,O
,Ã¢â‚¬â€œ,O
,29o17'29,O
,29o17'29,O
,N,O
,",",O
,118o2'14,O
,118o2'14,O
,Ã¢â‚¬â€œ,O
,118o11'12,O
,118o11'12,O
,E,O
,",",O
,Fig,O
,.,O
Sentence: 1537,A,O
,breeding,O
,bird,O
,atlas,O
,collected,O
,at,O
,finer,O
,resolution,O
,than,O
,town-level,O
,is,O
,included,O
,but,O
,was,O
,not,O
,summarized,O
,by,O
,town,O
,.,O
Sentence: 1538,It,O
,was,O
,measured,O
,in,O
,standing,O
,trees,B-Organism
,",",O
,or,O
,snags,O
,",",O
,additional,O
,to,O
,the,O
,basal,O
,diameter,B-Quality
,;,O
,Diameter,B-Quality
,at,O
,breast,O
,height,B-Quality
,;,O
,;,O
,Datagroup,O
,description,O
,:,O
,Diameter,B-Quality
,at,O
,breast,O
,height,B-Quality
,;,O
,Instrumentation,O
,:,O
,diameter,B-Quality
,tape,O
,",",O
,calliper,O
,(,O
,derived,O
,from,O
,datagroup,O
,),O
,;,O
,Instrumentation,O
,:,O
,diameter,B-Quality
,tape,O
,",",O
,calliper,O
,(,O
,derived,O
,from,O
,datagroup,O
,),O
,diameter,B-Quality
,tape,O
,",",O
,calliper,O
,Helper,O
,(,O
,dbh.comment,O
,),O
,",",O
,dimensionless,O
,dbh.comment,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,dbh.comment,O
,:,O
,comment,O
,on,O
,the,O
,dbh,O
,value,O
,;,O
,Datagroup,O
,description,O
,:,O
,Helper,O
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,comment,O
,on,O
,the,O
,dbh,O
,value,O
,;,O
,Datagroup,O
,description,O
,:,O
,Helper,O
,Diameter,B-Quality
,at,O
,breast,O
,height,B-Quality
,(,O
,dbhpostmean,O
,),O
,",",O
,dimensionless,O
,dbhpostmean,O
,Diameter,B-Quality
,of,O
,a,O
,tree,B-Organism
,",",O
,measured,O
,at,O
,1.3,O
,m,O
,height,B-Quality
,(,O
,dbhpostmean,O
,:,O
,diameter,B-Quality
,at,O
,breast,O
,height,B-Quality
,posterior,O
,mean,O
,",",O
,extrapolated,O
,from,O
,basal,O
,diameter,B-Quality
,",",O
,if,O
,that,O
,was,O
,not,O
,given,O
,;,O
,Diameter,B-Quality
,at,O
,breast,O
,height,B-Quality
,;,O
,;,O
,Datagroup,O
,description,O
,:,O
,Diameter,B-Quality
,at,O
,breast,O
,height,B-Quality
,;,O
,Instrumentation,O
,:,O
,diameter,B-Quality
,tape,O
,",",O
,calliper,O
,(,O
,derived,O
,from,O
,datagroup,O
,),O
,;,O
,Instrumentation,O
,:,O
,diameter,B-Quality
,tape,O
,",",O
,calliper,O
,(,O
,derived,O
,from,O
,datagroup,O
,),O
,),O
,dimensionless,O
,real,O
,Diameter,B-Quality
,at,O
,breast,O
,height,B-Quality
,Diameter,B-Quality
,of,O
,a,O
,tree,B-Organism
,",",O
,measured,O
,at,O
,1.3,O
,m,O
,height,B-Quality
,diameter,B-Quality
,at,O
,breast,O
,height,B-Quality
,posterior,O
,mean,O
,",",O
,extrapolated,O
,from,O
,basal,O
,diameter,B-Quality
,",",O
,if,O
,that,O
,was,O
,not,O
,given,O
,;,O
,Diameter,B-Quality
,at,O
,breast,O
,height,B-Quality
,;,O
,;,O
,Datagroup,O
,description,O
,:,O
,Diameter,B-Quality
,at,O
,breast,O
,height,B-Quality
,;,O
,Instrumentation,O
,:,O
,diameter,B-Quality
,tape,O
,",",O
,calliper,O
,(,O
,derived,O
,from,O
,datagroup,O
,),O
,;,O
,Instrumentation,O
,:,O
,diameter,B-Quality
,tape,O
,",",O
,calliper,O
,(,O
,derived,O
,from,O
,datagroup,O
,),O
,diameter,B-Quality
,tape,O
,",",O
,calliper,O
,Helper,O
,(,O
,dbhpostsd,O
,),O
,",",O
,dimensionless,O
,dbhpostsd,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,dbhpostsd,O
,:,O
,Uncertainty,O
,of,O
,the,O
,dbh,O
,extrapolation,O
,(,O
,standard,O
,deviation,O
,of,O
,the,O
,posterior,O
,distribution,O
,),O
,Helper,O
,;,O
,Datagroup,O
,description,O
,:,O
,Helper,O
,),O
,dimensionless,O
,real,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Uncertainty,O
,of,O
,the,O
,dbh,O
,extrapolation,O
,(,O
,standard,O
,deviation,O
,of,O
,the,O
,posterior,O
,distribution,O
,),O
,Helper,O
,;,O
,Datagroup,O
,description,O
,:,O
,Helper,O
,Helper,O
,(,O
,stemsGrEq10,O
,),O
,",",O
,dimensionless,O
,stemsGrEq10,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,stemsGrEq10,O
,:,O
,Probability,O
,that,O
,a,O
,stem,O
,would,O
,be,O
,considerd,O
,greater,O
,or,O
,equal,O
,than,O
,10,O
,given,O
,it,O
,s,O
,basal,O
,diameter,B-Quality
,.,O
Sentence: 1539,4,O
,Freiburg,B-Location
,Germany,I-Location
,5/4/2017,O
,en_US,O
,Interactions,B-Phenomena
,across,O
,trophic,B-Quality
,levels,I-Quality
,influence,O
,plant,B-Quality
,diversity,I-Quality
,effects,O
,on,O
,ecosystem,B-Environment
,functions,O
,",",O
,but,O
,the,O
,complexity,O
,of,O
,these,O
,interactions,B-Phenomena
,remains,O
,poorly,O
,explored,O
,.,O
Sentence: 1540,Such,O
,predictions,O
,represent,O
,``,O
,worst,O
,case,O
,scenariosÃ¯Â¿Â½,O
,because,O
,",",O
,over,O
,time,O
,",",O
,extinction,O
,resilient,O
,species,B-Environment
,can,O
,offset,O
,the,O
,loss,O
,of,O
,biomass,B-Quality
,associated,O
,with,O
,the,O
,extinction,O
,of,O
,competitors,O
,.,O
Sentence: 1541,The,O
,crown,B-Quality
,projection,I-Quality
,area,I-Quality
,(,O
,hereafter,O
,crown,B-Quality
,area,I-Quality
,),O
,was,O
,calculated,O
,using,O
,the,O
,formula,O
,for,O
,a,O
,polygon,O
,.,O
Sentence: 1542,Liming,O
,influences,O
,all,O
,elements,O
,in,O
,soils,O
,and,O
,as,O
,such,O
,there,O
,are,O
,numerous,O
,simultaneous,O
,changes,O
,to,O
,soil,B-Environment
,processes,O
,which,O
,in,O
,turn,O
,affect,O
,the,O
,plant,O
,nutrient,B-Matter
,uptake,O
,;,O
,two,O
,examples,O
,of,O
,positive,O
,impact,O
,for,O
,crops,O
,are,O
,increased,O
,P,O
,availability,O
,and,O
,decreased,O
,uptake,O
,of,O
,toxic,O
,heavy,O
,metals,O
,.,O
Sentence: 1543,Several,O
,publications,O
,already,O
,reported,O
,intra-amoebal,O
,bacteria,B-Organism
,but,O
,the,O
,methods,O
,of,O
,identification,O
,did,O
,not,O
,allow,O
,metagenomic,O
,analysis,O
,and,O
,are,O
,partly,O
,based,O
,on,O
,co-culture,O
,with,O
,one,O
,selected,O
,amoebal,O
,strain,O
,.,O
Sentence: 1544,Please,O
,visit,O
,New,B-Location
,York,I-Location
,City,I-Location
,s,O
,[,O
,open,O
,data,O
,portal,O
,for,O
,more,O
,information,O
,about,O
,the,O
,Terms,O
,of,O
,Use,O
,],O
,(,O
,#,O
,termsofuse,O
,),O
,.,O
Sentence: 1545,For,O
,the,O
,ease,O
,of,O
,analysis,O
,",",O
,words,O
,have,O
,been,O
,spearated,O
,by,O
,``,O
,_,O
,_,O
,.,O
,),O
Sentence: 1546,Also,O
,contained,O
,are,O
,number,O
,of,O
,Black,B-Organism
,Bear,I-Organism
,kills,O
,by,O
,town,O
,for,O
,the,O
,years,O
,1980-1996,O
,",",O
,and,O
,number,O
,of,O
,non-hunter,O
,Moose,O
,deaths,O
,by,O
,town,O
,for,O
,the,O
,years,O
,1980-1997,O
,.,O
Sentence: 1547,Plots,O
,labelled,O
,in,O
,the,O
,form,O
,of,O
,``,O
,1_AO1,O
,1_AO1,O
,or,O
,``,O
,g1_AO1,O
,g1_AO1,O
,or,O
,``,O
,pilot1_AO1,O
,pilot1_AO1,O
,belong,O
,to,O
,the,O
,``,O
,Pilot,O
,Experiment,O
,Experiment,O
,(,O
,approx,O
,location,B-Location
,:,O
,29Ã‚Â°06'20.2,O
,29Ã‚Â°06'20.2,O
,N,O
,117Ã‚Â°55'12.1,O
,117Ã‚Â°55'12.1,O
,E,O
,",",O
,Jiangxi,B-Location
,Province,I-Location
,),O
,(,O
,PTAG,O
,:,O
,PTAG,O
,),O
,Reasearch,O
,plots,O
,of,O
,the,O
,Biodiversity,O
,-,O
,Ecosystem,O
,functioning,O
,experiment,O
,(,O
,BEF-China,O
,),O
,.,O
Sentence: 1548,depth,B-Quality
,(,O
,lower,O
,boundary,O
,),O
,of,O
,soil,B-Environment
,horizon,I-Environment
,pH,B-Quality
,value,I-Quality
,(,O
,pH_H2O,O
,),O
,",",O
,pH,B-Quality
,pH_H2O,O
,In,O
,case,O
,of,O
,H2O,B-Matter
,:,O
,samples,O
,were,O
,air-dried,O
,",",O
,sieved,O
,<,O
,2mm,O
,",",O
,solutionH20,O
,:,O
,soil,B-Environment
,#ERROR!,O
,2.5:1,O
,--,O
,in,O
,case,O
,of,O
,KCL,B-Matter
,:,O
,samples,O
,were,O
,air-dried,O
,",",O
,sieved,O
,<,O
,2mm,O
,",",O
,solutionKCL,O
,:,O
,soil,B-Environment
,#ERROR!,O
,2.5:1,O
,;,O
,pH,B-Quality
,(,O
,KCl,B-Matter
,),O
,is,O
,the,O
,maximum,B-Quality
,potential,I-Quality
,acidity,I-Quality
,under,O
,the,O
,present,O
,soil,B-Quality
,conditions,I-Quality
,",",O
,pH,B-Quality
,(,O
,H2O,B-Matter
,),O
,is,O
,the,O
,current,O
,acidity,B-Quality
,;,O
,pH,B-Quality
,(,O
,KCl,B-Matter
,),O
,is,O
,the,O
,maximum,B-Quality
,potential,I-Quality
,acidity,I-Quality
,under,O
,the,O
,present,O
,soil,B-Quality
,conditions,I-Quality
,",",O
,pH,B-Quality
,(,O
,H2O,B-Matter
,),O
,is,O
,the,O
,current,O
,acidity,B-Quality
,(,O
,pH_H2O,O
,:,O
,pH,B-Quality
,value,I-Quality
,",",O
,mean,O
,from,O
,two,O
,values,O
,determined,O
,by,O
,H2O,B-Matter
,method,O
,.,O
Sentence: 1549,The,O
,effects,O
,of,O
,weather,B-Phenomena
,on,O
,fungal,O
,abundance,B-Quality
,and,O
,richness,B-Quality
,among,O
,25,O
,communities,O
,in,O
,the,O
,Intermountain,O
,West,O
,Background,O
,Because,O
,moisture,B-Quality
,and,O
,temperature,B-Quality
,influence,O
,the,O
,growth,B-Phenomena
,of,O
,fungi,B-Organism
,",",O
,characterizing,O
,weather,B-Quality
,conditions,I-Quality
,favorable,O
,for,O
,fungi,B-Organism
,may,O
,be,O
,used,O
,to,O
,predict,O
,the,O
,abundance,B-Quality
,and,O
,richness,B-Quality
,of,O
,fungi,B-Organism
,in,O
,habitats,B-Environment
,with,O
,different,O
,climate,B-Quality
,conditions,I-Quality
,.,O
Sentence: 1550,Carbon,B-Matter
,pools,O
,recover,O
,more,O
,quickly,O
,than,O
,plant,B-Organism
,biodiversity,O
,in,O
,tropical,O
,secondary,O
,forests,B-Environment
,.,O
Sentence: 1551,Our,O
,consensus,O
,models,O
,forecasted,O
,range,O
,shifts,O
,that,O
,culminate,O
,with,O
,high,O
,species,B-Quality
,richness,I-Quality
,in,O
,central,O
,and,O
,eastern,O
,Atlantic,O
,Forest,B-Environment
,",",O
,both,O
,for,O
,current,O
,time,O
,and,O
,for,O
,2080,O
,.,O
Sentence: 1552,Liming,O
,also,O
,introduces,O
,implications,O
,for,O
,the,O
,development,O
,of,O
,different,O
,crop,O
,diseases,O
,and,O
,liming,O
,management,O
,is,O
,adjusted,O
,according,O
,to,O
,crop,O
,type,O
,within,O
,a,O
,given,O
,rotation,O
,.,O
Sentence: 1553,(,O
,CSP08,O
,:,O
,BEF,O
,research,O
,plot,O
,where,O
,the,O
,abundance,B-Quality
,of,O
,species,B-Organism
,x,O
,is,O
,estimated,O
,),O
,dimensionless,O
,real,O
,Abundance,B-Quality
,Number,O
,of,O
,individuals,O
,determined,O
,for,O
,the,O
,respective,O
,category,O
,.,O
Sentence: 1554,Specifically,O
,",",O
,biodiversity,O
,decreased,O
,with,O
,increasing,O
,cellular,O
,motility,O
,if,O
,the,O
,segregation,O
,distance,O
,between,O
,the,O
,two,O
,populations,O
,was,O
,comparable,O
,to,O
,the,O
,length,B-Quality
,scale,O
,of,O
,the,O
,chemical-mediated,O
,interaction,O
,.,O
Sentence: 1555,measurement,O
,end,O
,--,O
,event,O
,end,O
,--,O
,end,O
,date,O
,of,O
,event,O
,(,O
,yyyy/mm/dd,O
,;,O
,hh,O
,:,O
,ss,O
,),O
,Helper,O
,(,O
,type,O
,),O
,",",O
,dimensionless,O
,type,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,type,O
,:,O
,type,O
,of,O
,measurement,O
,--,O
,type,O
,of,O
,measurement,O
,--,O
,splash,O
,cups,O
,random,O
,(,O
,SCR,O
,),O
,",",O
,splash,O
,cups,O
,species-specific,O
,(,O
,SCS,O
,),O
,",",O
,Laser,O
,precipitation,B-Phenomena
,monitor,O
,(,O
,LPM,O
,),O
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,type,O
,of,O
,measurement,O
,--,O
,type,O
,of,O
,measurement,O
,--,O
,splash,O
,cups,O
,random,O
,(,O
,SCR,O
,),O
,",",O
,splash,O
,cups,O
,species-specific,O
,(,O
,SCS,O
,),O
,",",O
,Laser,O
,precipitation,B-Phenomena
,monitor,O
,(,O
,LPM,O
,),O
,Sample,O
,size,O
,(,O
,sc,O
,),O
,",",O
,dimensionless,O
,sc,O
,Number,O
,of,O
,objects,O
,used,O
,for,O
,analysis,O
,.,O
Sentence: 1556,Habitat,O
,map,O
,is,O
,presented,O
,in,O
,a,O
,map,O
